workerId,status,Age,Education,Gender,AI.Knowledge,AI.Knowledge.2,judgment,agent,Response,experiment,outcome,modality
A15F2JTVAJXITI,active,35 - 44,graduate,Female,Somewhat familiar,None,Counterfactual,Driver,92,ai_exp,positive,LinguisticAI
ARLGZWN6W91WD,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,Driver,90,ai_exp,positive,LinguisticAI
A6JUD4NCQCDWG,inactive,35 - 44,high school,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A39SK1E6IMQBD5,active,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
APAURJ08JMJFN,inactive,35 - 44,graduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A1QG4N21BF61PC,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A1NIKHUA79SWGD,inactive,25 - 34,high school,Male,Completely familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2PPTQXFVA9H38,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2RMJNF6IPI42F,inactive,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,70,ai_exp,positive,LinguisticAI
A364KJDYEBAWC9,inactive,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2SHOFSQGLTOCE,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,65,ai_exp,positive,SensoryAI
A1QT7BQZVOBSY0,active,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AD7KTCCMS4A96,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3A88KYGNZJ0EQ,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,70,ai_exp,positive,LinguisticAI
A16K7X677N4WN6,active,35 - 44,graduate,Male,Completely familiar,Extensive,Counterfactual,Driver,61,ai_exp,positive,SensoryAI
A6OBT1RD68EMZ,inactive,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A35OWV8U5NMY15,inactive,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,Driver,25,ai_exp,positive,LinguisticAI
A29GJGXFU9BQQG,active,45 - 54,high school,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,74,ai_exp,positive,LinguisticAI
A2OFN0A5CPLH57,inactive,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A21P1T8EW4NHOU,inactive,25 - 34,high school,Male,Somewhat unfamiliar,A little,Counterfactual,Driver,70,ai_exp,positive,LinguisticAI
A15MD1NCLTDM4G,active,25 - 34,graduate,Female,Somewhat familiar,Moderate,Counterfactual,Driver,40,ai_exp,positive,LinguisticAI
A260EJW55KFZX7,inactive,Over 55,undergraduate,Female,Neither familiar  nor unfamiliar,Moderate,Counterfactual,Driver,76,ai_exp,positive,SensoryAI
A2VLREMQN7N1N6,inactive,45 - 54,high school,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A179FA3NA9FQ47,active,35 - 44,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,52,ai_exp,positive,SensoryAI
A1BZNPQ0H7ZSER,active,35 - 44,graduate,Male,Somewhat familiar,None,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
A2OROMUVBD1NVC,inactive,Over 55,graduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A15OOL75GUYOT7,active,45 - 54,graduate,Male,Somewhat familiar,Extensive,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A27EV0216FCLJW,active,18 - 24,high school,Male,Somewhat familiar,A little,Counterfactual,Driver,30,ai_exp,positive,LinguisticAI
A2482EUQAOL9X8,active,18 - 24,graduate,Female,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A23XR87ATML7A2,active,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A292TFDMNVS0TP,inactive,45 - 54,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,15,ai_exp,positive,LinguisticAI
A1QC1K71RGKZBI,active,Over 55,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,32,ai_exp,positive,LinguisticAI
A31A1PVXLJBISZ,active,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,76,ai_exp,positive,SensoryAI
A255TQAF514QL6,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,35,ai_exp,positive,SensoryAI
A1RNVZBA9YT76K,active,45 - 54,graduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,36,ai_exp,positive,SensoryAI
A3Q7DITNWEO0N,inactive,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,61,ai_exp,positive,SensoryAI
AV8T375ESPPPS,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AAE6DGZOC9EWQ,active,25 - 34,high school,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AE4FRGGT254D3,inactive,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2HEZ4001GAES4,inactive,25 - 34,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3VMKLJTSGYKHN,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2686G9C57JKE9,active,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1TGV7LT6LTIQU,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A7I3G380E29VE,active,35 - 44,high school,Male,Somewhat familiar,A little,Counterfactual,AI,52,ai_exp,positive,SensoryAI
A1PBRKFHSF1OF8,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,35,ai_exp,positive,LinguisticAI
A2EED3HLTA96CP,inactive,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,100,ai_exp,positive,LinguisticAI
A58GP5CIF6DJ5,active,35 - 44,high school,Female,Completely familiar,None,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A1EQ60VAICF0S7,inactive,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,AI,100,ai_exp,positive,LinguisticAI
A1HYNHJLCLVXJT,inactive,45 - 54,high school,Male,Completely familiar,A little,Counterfactual,AI,34,ai_exp,positive,SensoryAI
A3I01W6R600QH9,active,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,-48,ai_exp,positive,LinguisticAI
A10BH9PYCYUKDJ,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,2,ai_exp,positive,LinguisticAI
A1WPGNK8Y65BV3,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,2,ai_exp,positive,SensoryAI
A10T0161B70BXP,active,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,AI,10,ai_exp,positive,SensoryAI
AUEJMX0TY8E0G,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,18,ai_exp,positive,SensoryAI
A49MD40UT6ABO,inactive,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,17,ai_exp,positive,LinguisticAI
A2RBVMD2HTBCZ9,active,25 - 34,graduate,Female,Somewhat familiar,Significant,Counterfactual,AI,0,ai_exp,positive,LinguisticAI
A3KACB3ERCT0DG,inactive,45 - 54,high school,Female,Somewhat familiar,None,Counterfactual,AI,-67,ai_exp,positive,LinguisticAI
A1WJGO38GJ99ZS,inactive,25 - 34,high school,Female,Somewhat familiar,Moderate,Counterfactual,AI,2,ai_exp,positive,SensoryAI
A1TW2BZRRS874Z,active,35 - 44,undergraduate,Male,Completely familiar,Moderate,Counterfactual,AI,67,ai_exp,positive,LinguisticAI
A1N35VV9QURKHX,active,45 - 54,undergraduate,Female,Completely familiar,None,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A314XJY8V1YL12,inactive,45 - 54,graduate,Female,Somewhat familiar,None,Counterfactual,AI,35,ai_exp,positive,LinguisticAI
A1I72NHC21347A,active,Over 55,high school,Female,Somewhat unfamiliar,None,Counterfactual,AI,6,ai_exp,positive,LinguisticAI
AOWW3URQNRJ6U,inactive,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,19,ai_exp,positive,LinguisticAI
A1SZCPDUF1M409,inactive,35 - 44,high school,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-69,ai_exp,positive,SensoryAI
A3TBR1AXBDPV3C,inactive,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
AFJFYJZ849YOZ,active,18 - 24,high school,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,33,ai_exp,positive,LinguisticAI
A2PBRGT71DUYOY,active,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,AI,33,ai_exp,positive,LinguisticAI
AAS0V105QISPM,inactive,25 - 34,graduate,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A1DIW2K1J89CMO,inactive,25 - 34,high school,Female,Completely unfamiliar,A little,Counterfactual,AI,30,ai_exp,positive,SensoryAI
ADIXVUPICNIY4,active,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,32,ai_exp,positive,SensoryAI
A39K5MR4MCSC56,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A1WR3WTEHJEY2D,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,38,ai_exp,positive,LinguisticAI
AI4AO0O0WIJF7,active,45 - 54,high school,Female,Somewhat familiar,None,Counterfactual,AI,37,ai_exp,positive,LinguisticAI
A3R5OJR60C6004,inactive,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,1,ai_exp,positive,SensoryAI
A2RNCA7PK35LHT,active,35 - 44,undergraduate,Female,Completely familiar,Moderate,Counterfactual,AI,2,ai_exp,positive,SensoryAI
A1ZLLYRW6GIVC7,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,61,ai_exp,positive,LinguisticAI
A15JP0TGZKLNIZ,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,62,ai_exp,positive,SensoryAI
A1FQGVP8SX5WE2,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
AETIZKQNUSBLB,active,25 - 34,undergraduate,Male,Somewhat unfamiliar,Moderate,Counterfactual,AI,3,ai_exp,positive,LinguisticAI
ATTGD1M94GFR,active,35 - 44,graduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,-71,ai_exp,positive,SensoryAI
A234UW0G9PMSCC,active,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-26,ai_exp,positive,LinguisticAI
AIGUVMQQYYKMN,inactive,25 - 34,high school,Male,Completely familiar,None,Counterfactual,AI,-70,ai_exp,positive,SensoryAI
A8UJNIY9R8S7W,active,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,66,ai_exp,positive,SensoryAI
A36MOV8E6SYHCR,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,79,ai_exp,positive,LinguisticAI
AYW62R027PUT1,inactive,45 - 54,undergraduate,Male,Completely familiar,Significant,Counterfactual,AI,39,ai_exp,positive,LinguisticAI
A12VDN3TJJCAQQ,active,25 - 34,high school,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,-62,ai_exp,positive,LinguisticAI
AYPOAY43REHC8,inactive,45 - 54,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
AWTGJ45ZWUCHH,active,25 - 34,high school,Female,Completely familiar,None,Counterfactual,AI,70,ai_exp,positive,SensoryAI
A1NRU6IWDB54SF,active,18 - 24,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,AI,27,ai_exp,positive,SensoryAI
A1AXN8VOE1LBL3,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,1,ai_exp,positive,LinguisticAI
AZU9D7YLCTAYV,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A7SXWHGK8B40R,inactive,18 - 24,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,100,ai_exp,positive,LinguisticAI
A2OPYRV3GLAPS1,inactive,25 - 34,graduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A3NRIEMOJVVX4A,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,31,ai_exp,positive,LinguisticAI
A7T06JMP6BTDS,active,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,AI,-26,ai_exp,positive,SensoryAI
A1E6BPJ54S9T5X,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,67,ai_exp,positive,LinguisticAI
A50K26F2IS94U,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,1,ai_exp,positive,SensoryAI
A2XM2MNPSM2PIY,active,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,AI,-54,ai_exp,positive,LinguisticAI
AT49281UZML3X,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,33,ai_exp,positive,SensoryAI
APO6KZZ79PO9Q,inactive,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,AI,16,ai_exp,positive,LinguisticAI
AG0SJW5KHJ0G5,active,35 - 44,high school,Male,Completely familiar,A little,Counterfactual,AI,-23,ai_exp,positive,LinguisticAI
A1P3HHEXWNLJMP,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,34,ai_exp,positive,SensoryAI
A2Z4AGKOD6ZOFC,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,35,ai_exp,positive,LinguisticAI
A38DHLB88V8DL8,active,45 - 54,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,18,ai_exp,positive,LinguisticAI
A3F90N8YVKJ4I7,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,-85,ai_exp,positive,SensoryAI
A3G3G7SCD88G1J,inactive,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,AI,34,ai_exp,positive,SensoryAI
AJF954955YWZG,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
AFI2X7JBKB6U6,inactive,25 - 34,high school,Male,Somewhat unfamiliar,A little,Counterfactual,AI,2,ai_exp,positive,LinguisticAI
AS4NIEQJWCG3M,active,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,12,ai_exp,positive,LinguisticAI
A23ONWDSVICDCY,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-1,ai_exp,positive,LinguisticAI
A1R37XA9QPSIAN,active,Over 55,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,20,ai_exp,positive,LinguisticAI
A1U1VND9IE9TTA,active,35 - 44,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,54,ai_exp,positive,SensoryAI
A34EHWOYRBL6OZ,inactive,25 - 34,high school,Female,Completely familiar,Moderate,Counterfactual,AI,-44,ai_exp,positive,SensoryAI
A1J4N2SE30LCUH,inactive,Over 55,graduate,Male,Somewhat familiar,None,Counterfactual,AI,-94,ai_exp,positive,LinguisticAI
AX7WITN5DWW6U,inactive,45 - 54,high school,Male,Somewhat familiar,A little,Counterfactual,AI,34,ai_exp,positive,LinguisticAI
A2SL8R5B6QX4Q0,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
AY7WPVKHVNBLG,inactive,45 - 54,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,33,ai_exp,positive,SensoryAI
A11SDQ8ZAJ8D24,active,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,AI,22,ai_exp,positive,LinguisticAI
AU5RW3OQBKMU7,inactive,Over 55,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,-16,ai_exp,positive,SensoryAI
A33ZLN05SVEI66,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,AI,74,ai_exp,positive,SensoryAI
A27LCUA35LPVM8,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,34,ai_exp,positive,LinguisticAI
A1XQOZV8LQDM22,active,45 - 54,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,AI,46,ai_exp,positive,LinguisticAI
A1721FMJBGZVYE,active,35 - 44,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,AI,-70,ai_exp,positive,SensoryAI
A2YB18JHC2C7GF,inactive,Over 55,high school,Female,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A3KU7DD8Q1NQ7P,active,Over 55,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,62,ai_exp,positive,LinguisticAI
ALDQRWYZ8KQ9A,active,35 - 44,undergraduate,Male,Somewhat unfamiliar,A little,Counterfactual,AI,-72,ai_exp,positive,SensoryAI
A1SL72YBUW8Q8K,inactive,45 - 54,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A9V0V2HY30WNG,active,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
AKAM01E1R4KAF,inactive,35 - 44,graduate,Female,Somewhat familiar,A little,Counterfactual,AI,65,ai_exp,positive,SensoryAI
A1RKGN3VY39TM1,inactive,18 - 24,high school,Female,Somewhat familiar,Moderate,Counterfactual,AI,74,ai_exp,positive,LinguisticAI
A3QYA7EFCS7BA2,active,35 - 44,high school,Female,Somewhat unfamiliar,None,Counterfactual,AI,12,ai_exp,positive,LinguisticAI
A2ZDEERVRN5AMC,inactive,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
APVZGZM1RA3AZ,active,Over 55,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,37,ai_exp,positive,SensoryAI
A3W3FYGMP7VLKZ,active,35 - 44,undergraduate,Male,Completely familiar,Extensive,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A33Z6BHAJUGCHY,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A2NYP2UJTXTWQ,active,35 - 44,high school,Male,Somewhat familiar,Significant,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A11EL5LWS2L1HX,active,18 - 24,high school,Female,Somewhat familiar,A little,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
ARVU7VYF2489E,active,25 - 34,high school,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,AI,15,ai_exp,positive,LinguisticAI
A2HK6DECU353FZ,inactive,25 - 34,undergraduate,Male,Completely familiar,Moderate,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A17ZMF7GGP6HKO,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Significant,Counterfactual,AI,66,ai_exp,positive,LinguisticAI
A2U0PGDD0O1GBR,inactive,Over 55,undergraduate,Female,Somewhat familiar,None,Counterfactual,AI,-67,ai_exp,positive,SensoryAI
ARL4T9U18Q3FS,active,35 - 44,high school,Male,Somewhat familiar,Moderate,Counterfactual,AI,-37,ai_exp,positive,LinguisticAI
A2WLGVXAVT2XTR,active,Over 55,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,100,ai_exp,positive,LinguisticAI
A3EYRDEQ7CXUMN,active,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-69,ai_exp,positive,SensoryAI
AKVDY8OXNMQED,inactive,Over 55,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,43,ai_exp,positive,SensoryAI
A21HKKY734LWFV,active,35 - 44,graduate,Female,Somewhat familiar,Moderate,Counterfactual,AI,80,ai_exp,positive,SensoryAI
A1NQOR4RQJJDMW,active,25 - 34,high school,Female,Somewhat familiar,A little,Counterfactual,AI,-37,ai_exp,positive,LinguisticAI
A2GC6RYOYAZAP7,inactive,Over 55,high school,Male,Somewhat familiar,A little,Counterfactual,AI,-81,ai_exp,positive,LinguisticAI
A2C9OFEV72G568,inactive,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-100,ai_exp,positive,SensoryAI
A1SN0UU3V61IIM,inactive,Over 55,graduate,Male,Somewhat familiar,A little,Counterfactual,AI,-30,ai_exp,positive,SensoryAI
A28U7B76HLCS1U,active,25 - 34,high school,Female,Somewhat familiar,A little,Counterfactual,AI,-1,ai_exp,positive,SensoryAI
AEWGY34WUIA32,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,AI,-95,ai_exp,positive,LinguisticAI
A2B1YSMEHN1G2K,active,25 - 34,high school,Female,Completely familiar,Significant,Counterfactual,AI,100,ai_exp,positive,LinguisticAI
AARMOB6D5ZZVG,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-31,ai_exp,positive,LinguisticAI
A2RVFMCKSSEHDV,inactive,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,AI,28,ai_exp,positive,SensoryAI
A2PWUACCQI97J8,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Significant,Counterfactual,AI,-100,ai_exp,positive,LinguisticAI
A2XQ3CFB5HT2ZQ,active,Over 55,undergraduate,Female,Somewhat familiar,A little,Counterfactual,AI,70,ai_exp,positive,LinguisticAI
ARWF605I7RWM7,active,35 - 44,high school,Female,Somewhat familiar,None,Counterfactual,AI,69,ai_exp,positive,LinguisticAI
A336V7IY38Q2WN,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,AI,-67,ai_exp,positive,LinguisticAI
